,Unnamed: 0,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,Cx_lon,Cy_lat
870,870,48,113,016619,1400000US48113016619,48113016619,166.19,CT,2371932,3182,-96.8489999732401,32.611833711525286
871,871,48,113,017813,1400000US48113017813,48113017813,178.13,CT,2817905,0,-96.61902608269574,32.80192144750492
872,872,48,113,018300,1400000US48113018300,48113018300,183.0,CT,3888318,0,-96.64303943487151,32.885952328648685
873,873,48,113,019041,1400000US48113019041,48113019041,190.41,CT,1257411,0,-96.72730849151048,32.928762950114645
874,874,48,121,021100,1400000US48121021100,48121021100,211.0,CT,1421648,0,-97.1348752277079,33.21039905573708
875,875,48,121,021614,1400000US48121021614,48121021614,216.14,CT,1783032,70926,-96.88019992077936,33.00513013516771
876,876,48,121,021637,1400000US48121021637,48121021637,216.37,CT,1584526,0,-96.860707985451,32.99426740270706
877,877,48,135,000700,1400000US48135000700,48135000700,7.0,CT,2587548,28681,-102.39091768642483,31.873543094576448
878,878,48,141,000110,1400000US48141000110,48141000110,1.1,CT,1290152,0,-106.41566191023972,31.90257030455072
879,879,48,141,000600,1400000US48141000600,48141000600,6.0,CT,1881331,0,-106.44847410876416,31.832255669129534
880,880,48,141,004201,1400000US48141004201,48141004201,42.01,CT,1854660,0,-106.35809272073692,31.747661843382915
881,881,48,141,010311,1400000US48141010311,48141010311,103.11,CT,2206418,0,-106.31224437014826,31.79566319034071
882,882,48,147,950800,1400000US48147950800,48147950800,9508.0,CT,609634749,10036676,-96.07846878909153,33.75284550455094
883,883,48,157,670101,1400000US48157670101,48157670101,6701.01,CT,3342032,3840,-95.45227563382798,29.588586719871934
884,884,48,167,720501,1400000US48167720501,48167720501,7205.01,CT,4464969,15348,-95.1404233979415,29.499618711535387
885,885,48,167,722200,1400000US48167722200,48167722200,7222.0,CT,2031923,0,-94.90147306404367,29.39009513485115
886,886,48,167,724900,1400000US48167724900,48167724900,7249.0,CT,582190,0,-94.80138872326863,29.28700891169586
887,887,48,183,000402,1400000US48183000402,48183000402,4.02,CT,3006037,12612,-94.74585325384962,32.52039257002052
888,888,48,185,180301,1400000US48185180301,48185180301,1803.01,CT,827452233,22640577,-96.05603452223838,30.6274262304597
889,889,48,201,210500,1400000US48201210500,48201210500,2105.0,CT,2151966,0,-95.36038865755503,29.795252419488847
890,890,48,201,230800,1400000US48201230800,48201230800,2308.0,CT,1851884,0,-95.29367994676171,29.839849499176122
891,891,48,201,250200,1400000US48201250200,48201250200,2502.0,CT,5977953,17492,-95.26088968701374,29.947231117486556
892,892,48,201,254200,1400000US48201254200,48201254200,2542.0,CT,1260220,0,-94.9645121738012,29.72873444404279
893,893,48,201,310700,1400000US48201310700,48201310700,3107.0,CT,1946239,28447,-95.31603226500795,29.721079567109197
894,894,48,201,314001,1400000US48201314001,48201314001,3140.01,CT,1406081,4860,-95.39244379504554,29.698896178543826
895,895,48,201,322200,1400000US48201322200,48201322200,3222.0,CT,944953,13336,-95.21286511841836,29.70440839058397
896,896,48,201,332900,1400000US48201332900,48201332900,3329.0,CT,1846239,0,-95.29046524591031,29.690452842086952
897,897,48,201,340500,1400000US48201340500,48201340500,3405.0,CT,2807069,16341,-95.12060248893215,29.5671169196135
898,898,48,201,410401,1400000US48201410401,48201410401,4104.01,CT,879042,0,-95.40640021431824,29.747517705313363
899,899,48,201,432600,1400000US48201432600,48201432600,4326.0,CT,1624057,0,-95.51062433372341,29.72593916694097
900,900,48,201,452300,1400000US48201452300,48201452300,4523.0,CT,2008784,5633,-95.56434344120245,29.71096361015188
901,901,48,201,511500,1400000US48201511500,48201511500,5115.0,CT,3080647,0,-95.39663098694572,29.808527306952783
902,902,48,201,522201,1400000US48201522201,48201522201,5222.01,CT,1628875,0,-95.53323239295324,29.805906447025265
903,903,48,201,541202,1400000US48201541202,48201541202,5412.02,CT,3200883,500,-95.6609505858735,29.888322134092387
904,904,48,201,550601,1400000US48201550601,48201550601,5506.01,CT,2035412,0,-95.45854487366189,29.957288408581167
905,905,48,201,554002,1400000US48201554002,48201554002,5540.02,CT,4270293,70446,-95.54383611028497,29.999715590996036
906,906,48,203,020501,1400000US48203020501,48203020501,205.01,CT,7428297,0,-94.35083239811995,32.53434748681055
907,907,48,215,020205,1400000US48215020205,48215020205,202.05,CT,3093503,0,-98.33675138291159,26.221298487810866
908,908,48,215,020723,1400000US48215020723,48215020723,207.23,CT,2063512,0,-98.24482584429087,26.212480645353505
909,909,48,215,022701,1400000US48215022701,48215022701,227.01,CT,5510637,0,-97.97547963888903,26.14893140795071
910,910,48,215,024106,1400000US48215024106,48215024106,241.06,CT,25934847,0,-98.28984542272754,26.263278612409014
911,911,48,219,950100,1400000US48219950100,48219950100,9501.0,CT,214157569,0,-102.18245481191317,33.771588035082075
912,912,48,243,950100,1400000US48243950100,48243950100,9501.0,CT,5865172197,206206,-104.13996239401071,30.715374970184836
913,913,48,245,002400,1400000US48245002400,48245002400,24.0,CT,1516699,0,-94.09402387796261,30.05339373361696
914,914,48,291,700400,1400000US48291700400,48291700400,7004.0,CT,361918212,4484616,-94.92672877146234,30.25175632520747
915,915,48,293,970200,1400000US48293970200,48293970200,9702.0,CT,278480911,6177931,-65.91822943087209,21.628680671862742
916,916,48,299,970100,1400000US48299970100,48299970100,9701.0,CT,990270494,26468130,-98.71188590840848,30.82737222106294
917,917,48,303,000402,1400000US48303000402,48303000402,4.02,CT,2444076,0,-101.93112241219494,33.583976489086794
918,918,48,303,001708,1400000US48303001708,48303001708,17.08,CT,1452924,45157,-101.9284143315334,33.54327311048577
919,919,48,303,010102,1400000US48303010102,48303010102,101.02,CT,6315389,14054,-101.6856946886643,33.657307730465945
920,920,48,309,000900,1400000US48309000900,48309000900,9.0,CT,2487778,0,-97.17238223131943,31.557627715302104
921,921,48,329,000305,1400000US48329000305,48329000305,3.05,CT,2701337,0,-102.1189163784771,32.029003970879806
922,922,48,329,010108,1400000US48329010108,48329010108,101.08,CT,3431441,0,-102.1000878456112,32.047193126951086
923,923,48,355,001904,1400000US48355001904,48355001904,19.04,CT,1510047,0,-97.41374213036102,27.74285176991054
924,924,48,355,003305,1400000US48355003305,48355003305,33.05,CT,1308552,0,-97.3681929021486,27.7000107699927
925,925,48,363,000900,1400000US48363000900,48363000900,9.0,CT,4209325,0,-98.12140919089916,32.7980137335417
926,926,48,375,011000,1400000US48375011000,48375011000,110.0,CT,3203982,97105,-101.80597244684272,35.20102556946493
927,927,48,375,015300,1400000US48375015300,48375015300,153.0,CT,4200123,0,-101.87582250836452,35.22293591283951
928,928,48,409,010202,1400000US48409010202,48409010202,102.02,CT,12924801,0,-97.16775713077595,27.91473189900186
929,929,48,411,950200,1400000US48411950200,48411950200,9502.0,CT,2911439264,8069104,-66.45179363753937,20.872850497088145
930,930,48,419,950600,1400000US48419950600,48419950600,9506.0,CT,562226284,58992366,-93.94909460708469,31.706986168463214
931,931,48,431,950100,1400000US48431950100,48431950100,9501.0,CT,2391722776,167451,-101.05005648475327,31.82779861392724
932,932,48,439,102401,1400000US48439102401,48439102401,1024.01,CT,3149987,0,-97.41831214102925,32.72262024110691
933,933,48,439,105502,1400000US48439105502,48439105502,1055.02,CT,3502183,0,-97.37929845239749,32.6628371953649
934,934,48,439,106202,1400000US48439106202,48439106202,1062.02,CT,3109842,0,-97.24640465255389,32.70706977787703
935,935,48,439,111204,1400000US48439111204,48439111204,1112.04,CT,22090348,106773,-97.27946244302828,32.565837973143154
936,936,48,439,113116,1400000US48439113116,48439113116,1131.16,CT,873301,0,-97.06495121999885,32.779878271857704
937,937,48,439,113628,1400000US48439113628,48439113628,1136.28,CT,2567742,0,-97.11686689043405,32.841139643926375
938,938,48,439,113634,1400000US48439113634,48439113634,1136.34,CT,6323200,36232,-97.13573492080229,32.89462267159094
939,939,48,439,122002,1400000US48439122002,48439122002,1220.02,CT,1349984,0,-97.07144275278137,32.73157581365225
940,940,48,453,000305,1400000US48453000305,48453000305,3.05,CT,1479019,0,-97.72632888101084,30.31487454613873
941,941,48,453,000804,1400000US48453000804,48453000804,8.04,CT,1047621,0,-97.72182469423358,30.27012238939701
942,942,48,453,001729,1400000US48453001729,48453001729,17.29,CT,3152357,0,-97.82938416561475,30.202730716817587
943,943,48,453,001781,1400000US48453001781,48453001781,17.81,CT,2447681,0,-97.79646987060777,30.439821789572317
944,944,48,453,002429,1400000US48453002429,48453002429,24.29,CT,2653512,0,-97.77433825806995,30.167505214100515
945,945,48,455,950100,1400000US48455950100,48455950100,9501.0,CT,823803275,915699,-94.99944580473985,31.166442335682166
946,946,48,457,950100,1400000US48457950100,48457950100,9501.0,CT,728933527,12739603,-94.4387190163444,30.948871543673064
947,947,48,459,950300,1400000US48459950300,48459950300,9503.0,CT,323003598,4774878,-64.03344934100743,22.056260441546247
948,948,48,469,000501,1400000US48469000501,48469000501,5.01,CT,3116314,0,-96.99962588791848,28.83173837883645
949,949,48,479,001710,1400000US48479001710,48479001710,17.1,CT,5659889743,19625127,-99.44220238888566,27.91331976773193
950,950,48,485,012000,1400000US48485012000,48485012000,120.0,CT,5261792,0,-98.5267981679087,33.86721696054012
951,951,48,491,020404,1400000US48491020404,48491020404,204.04,CT,1474238,0,-97.81604541536889,30.455178547393103
952,952,48,491,021201,1400000US48491021201,48491021201,212.01,CT,3464067,12846,-97.43518862010279,30.58695726974122
953,953,48,499,950700,1400000US48499950700,48499950700,9507.0,CT,194513645,6257198,-62.968172033734426,21.543991927275723
954,954,48,423,002004,1400000US48423002004,48423002004,20.04,CT,3485607,0,-95.29313153862695,32.296547548681346
955,955,48,029,190503,1400000US48029190503,48029190503,1905.03,CT,1250966,0,-98.50358838759803,29.459676415338812
956,956,48,029,191101,1400000US48029191101,48029191101,1911.01,CT,4050309,3969,-98.52281755586701,29.52804310990368
957,957,48,037,010600,1400000US48037010600,48037010600,106.0,CT,1682938,0,-94.06573547481473,33.43624508034071
958,958,48,439,111012,1400000US48439111012,48439111012,1110.12,CT,3306452,0,-97.362286444811,32.62472458474532
959,959,48,053,960200,1400000US48053960200,48053960200,9602.0,CT,761825372,17193387,-98.2702077487156,30.90658333899517
960,960,48,201,340600,1400000US48201340600,48201340600,3406.0,CT,1625393,0,-95.1312515836583,29.575884038153255
961,961,48,061,013004,1400000US48061013004,48061013004,130.04,CT,1599599,83825,-97.50068992203836,25.927721079015633
962,962,48,201,421700,1400000US48201421700,48201421700,4217.0,CT,1882484,8711,-95.48834112741957,29.68656520501296
963,963,48,449,950600,1400000US48449950600,48449950600,9506.0,CT,5436954,30643,-94.98340958897917,33.16757349619042
964,964,48,201,454900,1400000US48201454900,48201454900,4549.0,CT,4640110,0,-95.73843829447051,29.75019634252195
965,965,48,453,002308,1400000US48453002308,48453002308,23.08,CT,3200727,0,-97.75213202737066,30.229119196017514
966,966,48,113,016620,1400000US48113016620,48113016620,166.2,CT,5252428,3697,-96.83971063422584,32.59702606643075
967,967,48,245,011302,1400000US48245011302,48245011302,113.02,CT,4571422,39199,-94.08068767213125,29.969287270727044
968,968,48,113,019023,1400000US48113019023,48113019023,190.23,CT,2735357,9671,-96.6912689129538,32.95291584604269
969,969,48,121,021630,1400000US48121021630,48121021630,216.3,CT,1992625,0,-96.90794957606109,33.021447963232994
970,970,48,303,010511,1400000US48303010511,48303010511,105.11,CT,6351467,73828,-101.8661426858174,33.49804530923862
971,971,48,139,060802,1400000US48139060802,48139060802,608.02,CT,50505489,219483,-97.03836205089883,32.43419443173408
972,972,48,141,000205,1400000US48141000205,48141000205,2.05,CT,1974214,0,-106.4123422231018,31.886463688219564
973,973,48,329,010106,1400000US48329010106,48329010106,101.06,CT,2735943,0,-102.14785699240556,32.00689714985155
974,974,48,349,970800,1400000US48349970800,48349970800,9708.0,CT,1832816,0,-96.47095808545362,32.092379840121026
975,975,48,355,001300,1400000US48355001300,48355001300,13.0,CT,1589315,0,-97.41043906134506,27.77314533394806
976,976,48,021,950300,1400000US48021950300,48021950300,9503.0,CT,347608908,3634228,-97.41454970620619,30.086993409934507
977,977,48,023,950300,1400000US48023950300,48023950300,9503.0,CT,2246768188,86991036,-99.21352727615115,33.61651515849171
978,978,48,373,210203,1400000US48373210203,48373210203,2102.03,CT,30096770,3381697,-95.01728901654278,30.718121213002927
979,979,48,029,121507,1400000US48029121507,48029121507,1215.07,CT,2659636,10404,-98.35768488560473,29.516054455460484
980,980,48,029,160901,1400000US48029160901,48029160901,1609.01,CT,2483733,0,-98.54608863431339,29.367604537609463
981,981,48,201,220200,1400000US48201220200,48201220200,2202.0,CT,1476187,0,-95.36510788843964,29.816571446756374
982,982,48,029,181813,1400000US48029181813,48029181813,1818.13,CT,3231741,839,-98.57988259003035,29.55673272075173
983,983,48,201,251300,1400000US48201251300,48201251300,2513.0,CT,6535820,1551,-95.19981424803403,30.056131947370734
984,984,48,439,110301,1400000US48439110301,48439110301,1103.01,CT,6156849,0,-97.25719906070434,32.79323827477012
985,985,48,039,660801,1400000US48039660801,48039660801,6608.01,CT,6800739,69940,-95.30994661809716,29.553084758791602
986,986,48,201,323701,1400000US48201323701,48201323701,3237.01,CT,2311208,5694,-95.17877025107587,29.65775402026736
987,987,48,439,113214,1400000US48439113214,48439113214,1132.14,CT,2633022,1302,-97.23196766048504,32.8715955808025
988,988,48,055,960500,1400000US48055960500,48055960500,9605.0,CT,231664591,1634395,-97.78662110372694,29.828432876882346
989,989,48,061,010602,1400000US48061010602,48061010602,106.02,CT,1338057,3460,-97.68073861777565,26.209052629877117
990,990,48,201,410300,1400000US48201410300,48201410300,4103.0,CT,1019895,11941,-95.40372204161635,29.756717955148506
991,991,48,441,012900,1400000US48441012900,48441012900,129.0,CT,3207012,28799,-99.82032667823593,32.41930596686237
992,992,48,085,030301,1400000US48085030301,48085030301,303.01,CT,23297754,386131,-96.7062540210713,33.24018575851687
993,993,48,085,031629,1400000US48085031629,48085031629,316.29,CT,1543705,15985,-96.72392255190464,33.045173445293145
994,994,48,085,031637,1400000US48085031637,48085031637,316.37,CT,3164904,0,-96.76099634309104,33.07876127180153
995,995,48,085,031708,1400000US48085031708,48085031708,317.08,CT,2336100,17867,-96.80392410684104,32.99251143287076
996,996,48,201,531600,1400000US48201531600,48201531600,5316.0,CT,2355333,21685,-95.45422439717304,29.837789065811815
997,997,48,453,002304,1400000US48453002304,48453002304,23.04,CT,1256577,310398,-97.72341259537613,30.24361996904635
998,998,48,113,000300,1400000US48113000300,48113000300,3.0,CT,1809161,0,-96.7761406331483,32.830143004307864
999,999,48,113,001701,1400000US48113001701,48113001701,17.01,CT,611076,0,-96.79512355089882,32.79003944949387
1000,1000,48,479,000108,1400000US48479000108,48479000108,1.08,CT,839300,0,-99.46614392776917,27.468998911828816
1001,1001,48,113,009202,1400000US48113009202,48113009202,92.02,CT,2778615,0,-96.6736825203835,32.72733752180458
1002,1002,48,215,020501,1400000US48215020501,48215020501,205.01,CT,5024261,0,-98.26249128061359,26.201294523480016
1003,1003,48,491,020312,1400000US48491020312,48491020312,203.12,CT,8858254,3670,-97.8682299387667,30.56678584198944
1004,1004,48,113,013715,1400000US48113013715,48113013715,137.15,CT,804143,0,-96.87640698625002,32.94997281047724
1005,1005,48,223,950300,1400000US48223950300,48223950300,9503.0,CT,390335186,15634485,-63.211027109963375,21.91210940414307
1006,1006,48,499,950301,1400000US48499950301,48499950301,9503.01,CT,237249841,4183514,-95.3730940896787,32.78638513392382
1007,1007,48,003,950300,1400000US48003950300,48003950300,9503.0,CT,5192068,30529,-102.54862496707429,32.314426175966595
1008,1008,48,029,131612,1400000US48029131612,48029131612,1316.12,CT,2078442,45914,-98.32144726879051,29.464780932174882
1009,1009,48,113,008500,1400000US48113008500,48113008500,85.0,CT,2695036,0,-96.69141716038358,32.77063988511064
1010,1010,48,113,018142,1400000US48113018142,48113018142,181.42,CT,4085020,4938535,-96.5427813031146,32.843061890817225
1011,1011,48,141,000108,1400000US48141000108,48141000108,1.08,CT,2494190,0,-106.4013525591618,31.919636063956453
1012,1012,48,179,950600,1400000US48179950600,48179950600,9506.0,CT,6935782,0,-100.94356162111772,35.53569667824296
1013,1013,48,201,211900,1400000US48201211900,48201211900,2119.0,CT,1247524,0,-95.29951293502654,29.783828740288683
1014,1014,48,201,340301,1400000US48201340301,48201340301,3403.01,CT,3560112,44317,-95.12653061280919,29.5915395501852
1015,1015,48,201,510400,1400000US48201510400,48201510400,5104.0,CT,1478594,7485,-95.39262567348995,29.78376846075084
1016,1016,48,215,021401,1400000US48215021401,48215021401,214.01,CT,3795507,0,-98.18986895206255,26.19418569763957
1017,1017,48,245,000900,1400000US48245000900,48245000900,9.0,CT,1981990,0,-94.11414044941718,30.102320585163476
1018,1018,48,329,010200,1400000US48329010200,48329010200,102.0,CT,2961001,0,-102.07428733340981,32.00686462481324
1019,1019,48,439,113207,1400000US48439113207,48439113207,1132.07,CT,2831996,0,-97.2249438244836,32.88715565349956
1020,1020,48,453,000500,1400000US48453000500,48453000500,5.0,CT,1152030,0,-97.7342409461222,30.296086238300912
1021,1021,48,491,021502,1400000US48491021502,48491021502,215.02,CT,2005726,2424,-97.67819924117688,30.53200598436839
1022,1022,48,245,011102,1400000US48245011102,48245011102,111.02,CT,2583338,3612,-93.99203061272623,29.98136435167151
1023,1023,48,113,018002,1400000US48113018002,48113018002,180.02,CT,1506148,0,-96.63697319866449,32.82512703863113
1024,1024,48,121,021514,1400000US48121021514,48121021514,215.14,CT,3185504,0,-97.06060424875555,33.08199862113981
1025,1025,48,027,020401,1400000US48027020401,48027020401,204.01,CT,30719978,138139,-97.34847400424664,31.149034109785433
1026,1026,48,375,012000,1400000US48375012000,48375012000,120.0,CT,1963844,0,-101.85968304288761,35.21506769169898
1027,1027,48,113,012206,1400000US48113012206,48113012206,122.06,CT,2715183,0,-96.70885759410429,32.78704034066832
1028,1028,48,113,013720,1400000US48113013720,48113013720,137.2,CT,2521726,0,-96.88677886274336,32.98097033085357
1029,1029,48,225,950700,1400000US48225950700,48225950700,9507.0,CT,645314648,2550634,-95.52147953410348,31.10267181365043
1030,1030,48,453,002314,1400000US48453002314,48453002314,23.14,CT,2481619,0,-97.7155787728798,30.224746924925043
1031,1031,48,453,980000,1400000US48453980000,48453980000,9800.0,CT,17475591,0,-97.66649933907209,30.194692009320725
1032,1032,48,477,170500,1400000US48477170500,48477170500,1705.0,CT,792653251,32575050,-96.52028724530304,30.226427875210618
1033,1033,48,479,000903,1400000US48479000903,48479000903,9.03,CT,558773,0,-99.4896243043729,27.526424330628164
1034,1034,48,485,011400,1400000US48485011400,48485011400,114.0,CT,6012035,0,-98.46463712345917,33.894140476909236
1035,1035,48,491,020318,1400000US48491020318,48491020318,203.18,CT,7192532,1327,-97.82217701749443,30.47018235723582
1036,1036,48,007,950100,1400000US48007950100,48007950100,9501.0,CT,474836646,467091337,-198.3595003226297,57.335885021904204
1037,1037,48,009,020300,1400000US48009020300,48009020300,203.0,CT,842197285,12206851,-98.57426205785652,33.525463737551384
1038,1038,48,027,021302,1400000US48027021302,48027021302,213.02,CT,3419786,20121,-97.3911830671307,31.067666454843977
1039,1039,48,029,121117,1400000US48029121117,48029121117,1211.17,CT,2436933,17700,-98.46203853729604,29.595782072417077
1040,1040,48,029,131504,1400000US48029131504,48029131504,1315.04,CT,4081747,118362,-98.39107828770818,29.4495677524899
1041,1041,48,029,151302,1400000US48029151302,48029151302,1513.02,CT,3266262,1622,-98.52424510480586,29.329498677856265
1042,1042,48,029,171401,1400000US48029171401,48029171401,1714.01,CT,1944789,13845,-98.59474288014385,29.441268744493552
1043,1043,48,029,181720,1400000US48029181720,48029181720,1817.2,CT,1973173,4322,-98.66342196583068,29.53939561864003
1044,1044,48,029,181820,1400000US48029181820,48029181820,1818.2,CT,7175223,17512,-98.61502169262523,29.57908516116427
1045,1045,48,029,190504,1400000US48029190504,48029190504,1905.04,CT,1165678,0,-98.51188309618755,29.45974930134432
1046,1046,48,037,010700,1400000US48037010700,48037010700,107.0,CT,6460116,17163,-94.06698581919999,33.45426921120664
1047,1047,48,041,001801,1400000US48041001801,48041001801,18.01,CT,2923234,0,-96.29800259139338,30.589810002115968
1048,1048,48,061,010601,1400000US48061010601,48061010601,106.01,CT,5841162,31873,-97.70139507326475,26.215983324923396
1049,1049,48,061,013306,1400000US48061013306,48061013306,133.06,CT,754254,0,-97.45295839620056,25.895230240127724
1050,1050,48,073,951000,1400000US48073951000,48073951000,9510.0,CT,486888168,1599917,-95.07771987693083,31.638613285834257
1051,1051,48,085,030510,1400000US48085030510,48085030510,305.1,CT,1391107,0,-96.77712919054667,33.13412421160623
1052,1052,48,085,031504,1400000US48085031504,48085031504,315.04,CT,3130470,0,-96.63910828894049,33.10759817209121
1053,1053,48,085,032009,1400000US48085032009,48085032009,320.09,CT,5059964,6035,-96.66166323292046,32.99085622904915
1054,1054,48,099,010503,1400000US48099010503,48099010503,105.03,CT,7032171,0,-97.78781736054881,31.142015365740335
1055,1055,48,113,000800,1400000US48113000800,48113000800,8.0,CT,1445940,0,-96.78540106766282,32.80784367320098
1056,1056,48,113,007101,1400000US48113007101,48113007101,71.01,CT,1180241,0,-96.8175406597345,32.8443088727099
1057,1057,48,113,010804,1400000US48113010804,48113010804,108.04,CT,2007938,0,-96.86270812585443,32.7132961803401
1058,1058,48,113,013625,1400000US48113013625,48113013625,136.25,CT,332662,0,-96.82034106538192,32.94317619842251
1059,1059,48,113,014308,1400000US48113014308,48113014308,143.08,CT,1076264,0,-96.95500811185529,32.843594674640435
1060,1060,48,113,014703,1400000US48113014703,48113014703,147.03,CT,758950,0,-96.92996425191127,32.818795455518604
1061,1061,48,113,016616,1400000US48113016616,48113016616,166.16,CT,11410845,24323,-96.94935825116222,32.559768634045454
1062,1062,48,113,018137,1400000US48113018137,48113018137,181.37,CT,2606044,1953071,-96.5578815067839,32.863073482672476
1063,1063,48,113,019206,1400000US48113019206,48113019206,192.06,CT,3089717,0,-96.7501375525095,32.97428384622888
1064,1064,48,121,021516,1400000US48121021516,48121021516,215.16,CT,4067533,2518986,-96.91183595738124,33.093464526194154
1065,1065,48,121,021752,1400000US48121021752,48121021752,217.52,CT,2600682,0,-97.0843277584779,33.024403501235
1066,1066,48,135,002502,1400000US48135002502,48135002502,25.02,CT,5217504,4992,-102.36443834085755,31.90191947443623
1067,1067,48,141,001202,1400000US48141001202,48141001202,12.02,CT,3153646,90060,-106.56761058461731,31.85104352955873
1068,1068,48,141,004303,1400000US48141004303,48141004303,43.03,CT,2475478,0,-106.3509851382457,31.777903860679775
1069,1069,48,141,010339,1400000US48141010339,48141010339,103.39,CT,47351262,0,-106.21631417509253,31.840284804610214
1070,1070,48,157,671200,1400000US48157671200,48157671200,6712.0,CT,3324056,0,-95.53584418028842,29.604669506571994
1071,1071,48,161,000100,1400000US48161000100,48161000100,1.0,CT,701412375,29711746,-64.7173698661282,21.32823890737576
1072,1072,48,179,950300,1400000US48179950300,48179950300,9503.0,CT,8412735,0,-100.95352290803497,35.562466563090055
1073,1073,48,195,950100,1400000US48195950100,48195950100,9501.0,CT,1547455188,852095,-101.4143365743102,36.332179270725945
1074,1074,48,201,210100,1400000US48201210100,48201210100,2101.0,CT,662530,36430,-95.35169764623119,29.767068654947245
1075,1075,48,201,210900,1400000US48201210900,48201210900,2109.0,CT,1260606,0,-95.33119577016525,29.80417021526451
1076,1076,48,201,222501,1400000US48201222501,48201222501,2225.01,CT,909465,0,-95.40591863031403,29.92833188762074
1077,1077,48,201,311000,1400000US48201311000,48201311000,3110.0,CT,2323969,126218,-95.29813294085717,29.745170154559393
1078,1078,48,201,312900,1400000US48201312900,48201312900,3129.0,CT,1423369,17273,-95.36286358673819,29.714483431748302
1079,1079,48,201,323500,1400000US48201323500,48201323500,3235.0,CT,2671780,738,-95.20182772123232,29.663414581442172
1080,1080,48,201,341302,1400000US48201341302,48201341302,3413.02,CT,1972708,65746,-95.10743703454393,29.553167413904273
1081,1081,48,201,411600,1400000US48201411600,48201411600,4116.0,CT,1364720,0,-95.453773614318,29.735448475287285
1082,1082,48,201,413100,1400000US48201413100,48201413100,4131.0,CT,1427797,20029,-95.43232598249861,29.69858359335728
1083,1083,48,201,421800,1400000US48201421800,48201421800,4218.0,CT,1169970,6636,-95.4806548921239,29.68382540555635
1084,1084,48,201,433501,1400000US48201433501,48201433501,4335.01,CT,1225861,23714,-95.54904388002463,29.681378182304627
1085,1085,48,201,453601,1400000US48201453601,48201453601,4536.01,CT,1197372,3225,-95.59157516468555,29.682224517244286
1086,1086,48,201,520602,1400000US48201520602,48201520602,5206.02,CT,1347245,0,-95.49293273890699,29.806893322124395
1087,1087,48,201,533200,1400000US48201533200,48201533200,5332.0,CT,2678800,0,-95.449550371068,29.866876551416933
1088,1088,48,201,552101,1400000US48201552101,48201552101,5521.01,CT,2328981,42260,-95.61854669451917,29.92290347523262
1089,1089,48,215,020302,1400000US48215020302,48215020302,203.02,CT,7849705,0,-98.31152674822931,26.227795982236103
1090,1090,48,215,020903,1400000US48215020903,48215020903,209.03,CT,3536400,0,-98.21166095610526,26.222436689141897
1091,1091,48,215,021806,1400000US48215021806,48215021806,218.06,CT,8027722,0,-98.1439584841045,26.23228897961824
1092,1092,48,215,024107,1400000US48215024107,48215024107,241.07,CT,9676132,0,-98.365667713774,26.269285343782183
1093,1093,48,217,960800,1400000US48217960800,48217960800,9608.0,CT,6510402,23744,-97.11002096115296,32.01860984686336
1094,1094,48,241,950700,1400000US48241950700,48241950700,9507.0,CT,708369241,5205524,-62.979939922054406,20.319896237398027
1095,1095,48,251,130208,1400000US48251130208,48251130208,1302.08,CT,8573162,0,-97.32653908061728,32.52505414269604
1096,1096,48,277,000401,1400000US48277000401,48277000401,4.01,CT,3196106,915,-95.52390694591949,33.66735748118761
1097,1097,48,291,700100,1400000US48291700100,48291700100,7001.0,CT,51480505,250982,-95.12008114869907,30.334597481050096
1098,1098,48,303,001804,1400000US48303001804,48303001804,18.04,CT,2276853,14046,-101.9144410511997,33.52628408095322
1099,1099,48,307,950500,1400000US48307950500,48307950500,9505.0,CT,1750604870,8856207,-99.36545439990812,31.2824259539017
1100,1100,48,313,000100,1400000US48313000100,48313000100,1.0,CT,282332367,5976457,-95.74268985541343,31.01824893521799
1101,1101,48,321,730301,1400000US48321730301,48321730301,7303.01,CT,5260984,0,-95.95375865831349,28.975779636401363
1102,1102,48,339,691100,1400000US48339691100,48339691100,6911.0,CT,2367922,0,-95.5152741987006,30.177464610185663
1103,1103,48,339,693500,1400000US48339693500,48339693500,6935.0,CT,5096568,0,-95.4651452683018,30.32410901292807
1104,1104,48,355,001702,1400000US48355001702,48355001702,17.02,CT,8827461,0,-97.462426643036,27.738004081831996
1105,1105,48,355,005415,1400000US48355005415,48355005415,54.15,CT,2684112,0,-97.38449268191007,27.669491734050315
1106,1106,48,375,010200,1400000US48375010200,48375010200,102.0,CT,1547774,0,-101.89291031837502,35.187060393219156
1107,1107,48,381,021500,1400000US48381021500,48381021500,215.0,CT,5458818,37820,-101.89278002623067,35.131934034729646
1108,1108,48,409,010603,1400000US48409010603,48409010603,106.03,CT,3486660,0,-97.30304738394491,27.88536313289593
1109,1109,48,409,011200,1400000US48409011200,48409011200,112.0,CT,373188032,20804383,-97.76385122447469,28.048866802834624
1110,1110,48,423,000201,1400000US48423000201,48423000201,2.01,CT,4965699,8685,-95.31552806913349,32.37712719935436
1111,1111,48,439,101700,1400000US48439101700,48439101700,1017.0,CT,3129307,86427,-97.31149216972472,32.75198308205163
1112,1112,48,439,105510,1400000US48439105510,48439105510,1055.1,CT,3854723,0,-97.4033088486294,32.63590785398215
1113,1113,48,439,110102,1400000US48439110102,48439110102,1101.02,CT,2955735,0,-97.26568768701648,32.80783243689994
